-30.0	0.9999990000000011	0.0
-29.6857	0.9999990000000011	0.0
-29.0638	0.9999921323529418	5.882352937192081e-06
-28.455	0.9999743529411762	4.99999999945544e-05
-27.8589	0.9999515000000002	7.941176470183109e-05
-27.2754	0.9999190882352949	0.00014117647059208593
-26.7041	0.9998819411764704	0.00023529411765110808
-26.1448	0.9998360294117647	0.0003176470588144298
-25.5972	0.9997854117647066	0.00042647058821643213
-25.0612	0.9997267058823531	0.0005264705882339626
-24.5364	0.9996631470588239	0.0006558823529303481
-24.0226	0.9995921176470586	0.0008058823529282222
-23.5196	0.9995161764705881	0.0009499999999889042
-23.0272	0.9994330294117646	0.0011294117647011603
-22.5451	0.9993449117647062	0.0012941176470562255
-22.0731	0.9992497794117646	0.001494117647048654
-21.6111	0.9991494411764701	0.0016970588235309947
-21.1587	0.9990422499999997	0.0019147058823492102
-20.7159	0.9989296470588234	0.0021323529411745312
-20.2823	0.9988102058823527	0.002364705882349938
-19.8579	0.9986851323529414	0.00261176470587543
-19.4424	0.9985532941176473	0.0028764705882267094
-19.0356	0.9984156176470587	0.003147058823515181
-18.6373	0.9982707941176472	0.003447058823546456
-18.2474	0.9981201176470587	0.0037352941176465038
-17.8657	0.9979622794117647	0.004052941176468039
-17.492	0.9977979852941177	0.00437352941175817
-17.1262	0.9976264558823532	0.00472941176469277
-16.768	0.9974482352941175	0.005091176470578773
-16.4174	0.9972625147058821	0.005452941176464776
-16.0741	0.9970697941176471	0.005832352941176566
-15.738	0.9968693823529413	0.006238235294105721
-15.409	0.9966614411764709	0.0066558823529305755
-15.0869	0.9964454705882353	0.007076470588224026
-14.7716	0.996221838235294	0.007517647058818966
-14.4629	0.9959896176470588	0.007991176470582673
-14.1606	0.9957494705882349	0.00846764705880787
-13.8647	0.9955004264705882	0.008958823529390258
-13.5751	0.9952427058823531	0.009482352941176941
-13.2915	0.9949759852941176	0.009997058823508098
-13.0138	0.9947002500000001	0.010547058823526356
-12.742	0.9944147794117645	0.011123529411754873
-12.4759	0.9941197352941173	0.011702941176451986
-12.2154	0.9938146617647057	0.012302941176464799
-11.9604	0.9934995882352936	0.012941176470590676
-11.7107	0.9931738382352941	0.013594117647045323
-11.4663	0.9928373970588237	0.014249999999982776
-11.227	0.9924899558823531	0.0149558823529361
-10.9927	0.9921313529411767	0.01564705882352513
-10.7633	0.9917608529411763	0.016391176470584412
-10.5388	0.9913785588235294	0.017141176470573782
-10.319	0.9909840588235296	0.017926470588221832
-10.1038	0.990576955882353	0.018735294117625756
-9.89307	0.9901568676470589	0.01957058823526836
-9.6868	0.989723544117647	0.020414705882330964
-9.484860000000001	0.989276558823529	0.021323529411738207
-9.28717	0.988815588235294	0.022208823529396682
-9.09362	0.9883401323529413	0.023164705882329883
-8.90415	0.987849823529412	0.02414117647057168
-8.71865	0.9873443676470589	0.025126470588212158
-8.53704	0.9868232499999998	0.026164705882351313
-8.35925	0.9862860147058823	0.027211764705882047
-8.185189999999999	0.9857323088235295	0.028311764705883036
-8.01479	0.985161529411765	0.0294264705882199
-7.84797	0.9845732941176472	0.030588235294104038
-7.68465	0.9839671029411764	0.03178235294117826
-7.524760000000001	0.9833423529411766	0.033014705882337125
-7.3682300000000005	0.9826987058823533	0.03428235294118309
-7.214980000000001	0.9820354705882354	0.035582352941169404
-7.06495	0.981352176470588	0.03692941176470299
-6.918080000000001	0.9806481470588236	0.03831176470585973
-6.77429	0.9799229411764706	0.039738235294116464
-6.63351	0.9791758970588236	0.04118823529411486
-6.4957	0.9784063529411767	0.04270294117645079
-6.36077	0.9776138382352938	0.04425588235292821
-6.22869	0.976797382352941	0.04584705882351159
-6.0993699999999995	0.9759566029411765	0.04748235294116654
-5.97277	0.9750906029411766	0.049182352941144813
-5.84883	0.9741988088235294	0.05091176470586589
-5.72749	0.9732804264705883	0.0527058823529174
-5.6087	0.9723347205882353	0.054544117647033374
-5.49241	0.9713609411764705	0.05642647058822092
-5.37855	0.970358073529412	0.0583794117646903
-5.2670900000000005	0.9693256323529413	0.060385294117622834
-5.15797	0.9682625588235294	0.062449999999977024
-5.05114	0.9671679999999997	0.06456176470587849
-4.94655	0.9660410147058824	0.06673823529412459
-4.84416	0.9648808529411764	0.06897941176471534
-4.74392	0.9636864558823532	0.071288235294098
-4.64579	0.9624568676470588	0.07364705882351075
-4.54971	0.9611909705882352	0.07609117647058383
-4.45566	0.9598877794117645	0.07859117647057445
-4.363580000000001	0.9585464411764707	0.08115882352941384
-4.27343	0.9571655441176468	0.08381764705879391
-4.185169999999999	0.9557442352941178	0.0865117647058824
-4.09877	0.9542812352941175	0.08930294117643456
-4.0141800000000005	0.9527752205882355	0.0921970588235439
-3.93137	0.9512251323529409	0.09514411764703823
-3.8503	0.9496297205882352	0.09817058823527702
-3.7709300000000003	0.947987588235294	0.10130588235291782
-3.6932300000000002	0.9462975147058823	0.1045088235294287
-3.6171599999999997	0.9445580294117647	0.10777352941177298
-3.5426900000000003	0.9427674705882353	0.11116176470581962
-3.46978	0.9409248529411766	0.11462941176468178
-3.3984	0.9390286470588238	0.11819117647055322
-3.3285199999999997	0.9370769999999998	0.12186764705877806
-3.26011	0.9350680294117649	0.12562647058818754
-3.19314	0.933001117647059	0.1294676470588243
-3.12757	0.9308736176470589	0.1334588235294163
-3.06338	0.9286842794117647	0.13750294117644302
-3.00053	0.9264312499999998	0.14169705882351025
-2.9390099999999997	0.9241123088235293	0.1459764705882094
-2.87878	0.9217261029411763	0.1503764705882631
-2.81981	0.9192702205882353	0.15493823529410378
